category,county,town,ad_id,date_of_lead,leads,package_type
sale,Dublin,Clonee,11444720,2018-06-04,1,Premium
sale,Dublin,Foxrock,11398553,2018-06-04,1,Standard
sale,Dublin,Howth,11730417,2018-06-04,1,Premium
sale,Wicklow,Baltinglass,11723354,2018-06-04,1,Standard
sale,Dublin,Howth,11730417,2018-06-05,1,Premium
sale,Dublin,Shankill,11684728,2018-06-05,1,Standard
sale,Dublin,Hollystown,11517122,2018-06-06,1,Premium
sale,Meath,Clonee,11445101,2018-06-06,1,Premium
sale,Dublin,Killiney,11472988,2018-06-07,3,Standard
sale,Dublin,Clonee,11414024,2018-06-08,1,Standard
sale,Dublin,Sandycove,11752298,2018-06-08,1,Standard
sale,Meath,Clonee,11445101,2018-06-08,1,Premium
sale,Dublin,Dalkey,11734159,2018-06-09,1,Standard
sale,Dublin,Dalkey,11643960,2018-06-09,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-06-09,1,Standard
sale,Dublin,Cabinteely,11721364,2018-06-10,1,Standard
sale,Dublin,Dalkey,11643960,2018-06-10,1,Standard
sale,Dublin,Howth,11730417,2018-06-10,1,Premium
sale,Dublin,Killiney,11699856,2018-06-10,1,Standard
sale,Carlow,Carlow Town,11734158,2018-06-11,1,Standard
sale,Dublin,Dublin 2,11706342,2018-06-11,1,Standard
sale,Dublin,Howth,11730417,2018-06-11,1,Premium
sale,Dublin,Killiney,11699856,2018-06-11,1,Standard
sale,Dublin,Hollystown,11517122,2018-06-12,1,Premium
sale,Dublin,Sandycove,11752298,2018-06-12,1,Standard
sale,Meath,Slane,11668955,2018-06-12,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-06-12,1,Standard
sale,Dublin,Malahide,11483809,2018-06-13,1,Standard
sale,Dublin,Sandycove,11752298,2018-06-13,2,Standard
sale,Dublin,Killiney,11699856,2018-06-14,1,Standard
sale,Dublin,Killiney,11472988,2018-06-14,1,Standard
sale,Dublin,Ballsbridge,11721363,2018-06-15,1,Standard
sale,Wicklow,Delgany,11627985,2018-06-15,1,Standard
sale,Dublin,Clonee,11414024,2018-06-16,1,Standard
sale,Dublin,Malahide,11654329,2018-06-16,1,Featured
sale,Dublin,Dalkey,11643960,2018-06-17,1,Standard
sale,Dublin,Blackrock,11741392,2018-06-18,1,Standard
sale,Dublin,Hollystown,11517122,2018-06-18,1,Premium
sale,Dublin,Blackrock,11699360,2018-06-19,1,Standard
sale,Dublin,Clonee,11414024,2018-06-19,1,Standard
sale,Dublin,Howth,11730417,2018-06-19,1,Premium
sale,Dublin,Sandycove,11633492,2018-06-19,1,Standard
sale,Dublin,Foxrock,11398553,2018-06-20,2,Standard
sale,Dublin,Howth,11730417,2018-06-20,1,Premium
sale,Dublin,Shankill,11771947,2018-06-20,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-06-20,1,Standard
sale,Dublin,Malahide,11713242,2018-06-22,1,Premium
sale,Dublin,Ballsbridge,11721367,2018-06-23,1,Standard
sale,Dublin,Clonee,11414024,2018-06-23,1,Standard
sale,Dublin,Malahide,11713242,2018-06-23,1,Premium
sale,Wicklow,Brittas Bay,11627994,2018-06-23,1,Standard
sale,Dublin,Glenageary,11693891,2018-06-25,1,Featured
sale,Carlow,Carlow Town,11734158,2018-06-27,1,Standard
sale,Dublin,Cabinteely,11721364,2018-06-27,1,Standard
sale,Dublin,Killiney,11472988,2018-06-27,1,Standard
sale,Dublin,Ballsbridge,11721363,2018-06-29,1,Premium
sale,Dublin,Glenageary,11693891,2018-06-29,1,Featured
sale,Meath,Clonee,11445097,2018-06-30,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-06-30,1,Premium
sale,Dublin,Glenageary,11693891,2018-07-01,2,Featured
sale,Dublin,Ballsbridge,11721355,2018-07-02,1,Standard
sale,Dublin,Dublin 2,11721358,2018-07-02,1,Premium
sale,Dublin,Rathmichael,11478888,2018-07-02,1,Standard
sale,Meath,Slane,11668955,2018-07-02,1,Standard
sale,Carlow,Carlow Town,11734158,2018-07-03,1,Standard
sale,Dublin,Clonee,11444720,2018-07-03,1,Standard
sale,Dublin,Clonee,11444721,2018-07-03,1,Standard
sale,Dublin,Dublin 2,11721358,2018-07-04,1,Premium
sale,Dublin,Malahide,11789691,2018-07-04,1,Standard
sale,Dublin,Shankill,11771947,2018-07-04,1,Premium
sale,Dublin,Ballsbridge,11721355,2018-07-05,1,Standard
sale,Dublin,Dublin 2,11721358,2018-07-05,2,Premium
sale,Dublin,Hollystown,11517122,2018-07-05,1,Premium
sale,Dublin,Malahide,11789691,2018-07-05,2,Standard
sale,Meath,Slane,11668955,2018-07-05,1,Standard
sale,Dublin,Glenageary,11693891,2018-07-06,1,Featured
sale,Dublin,Malahide,11789691,2018-07-06,3,Standard
sale,Dublin,Malahide,11713242,2018-07-07,1,Standard
sale,Dublin,Sandycove,11752298,2018-07-07,1,Standard
sale,Carlow,Carlow Town,11734158,2018-07-08,1,Standard
sale,Dublin,Malahide,11789691,2018-07-08,1,Standard
sale,Wicklow,Delgany,11627985,2018-07-08,1,Standard
sale,Dublin,Ballsbridge,11721355,2018-07-09,1,Standard
sale,Dublin,Hollystown,11517122,2018-07-09,2,Premium
sale,Dublin,Malahide,11789691,2018-07-09,1,Standard
sale,Dublin,Dalkey,11643960,2018-07-10,2,Standard
sale,Dublin,Malahide,11789691,2018-07-10,1,Standard
sale,Dublin,Shankill,11343292,2018-07-10,1,Standard
sale,Dublin,Rathgar,11721359,2018-07-11,2,Standard
sale,Wicklow,Baltinglass,11723354,2018-07-11,1,Premium
sale,Wicklow,Delgany,11627985,2018-07-11,1,Standard
sale,Carlow,Carlow Town,11734158,2018-07-12,2,Standard
sale,Dublin,Dalkey,11734159,2018-07-12,1,Standard
sale,Dublin,Dublin 2,11721358,2018-07-12,3,Premium
sale,Dublin,Hollystown,11517122,2018-07-13,1,Premium
sale,Dublin,Ballsbridge,11721363,2018-07-14,1,Premium
sale,Dublin,Hollystown,11517122,2018-07-14,2,Premium
sale,Dublin,Rathmichael,11478888,2018-07-14,1,Standard
sale,Dublin,Shankill,11654921,2018-07-14,1,Standard
sale,Wicklow,Delgany,11627985,2018-07-14,1,Standard
sale,Dublin,Killiney,11699856,2018-07-15,2,Standard
sale,Carlow,Carlow Town,11734158,2018-07-16,1,Standard
sale,Dublin,Malahide,11789691,2018-07-16,1,Standard
sale,Dublin,Rathgar,11721359,2018-07-16,1,Standard
sale,Wicklow,Delgany,11627985,2018-07-16,1,Standard
sale,Dublin,Malahide,11789691,2018-07-17,1,Standard
sale,Dublin,Malahide,11483809,2018-07-17,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-07-17,1,Premium
sale,Dublin,Hollystown,11517122,2018-07-18,1,Premium
sale,Dublin,Shankill,11343292,2018-07-18,1,Standard
sale,Kilkenny,Thomastown,11690281,2018-07-18,3,Standard
sale,Wicklow,Brittas Bay,11627994,2018-07-18,2,Standard
sale,Dublin,Clonee,11444720,2018-07-20,1,Standard
sale,Dublin,Sandycove,11633492,2018-07-20,4,Standard
sale,Dublin,Howth,11730417,2018-07-21,1,Premium
sale,Dublin,Hollystown,11517122,2018-07-22,1,Premium
sale,Dublin,Blackrock,11741392,2018-07-23,1,Featured
sale,Dublin,Dalkey,11643960,2018-07-23,2,Standard
sale,Dublin,Sandycove,11633492,2018-07-23,1,Standard
sale,Dublin,Howth,11730417,2018-07-24,3,Premium
sale,Carlow,Carlow Town,11734158,2018-07-25,1,Standard
sale,Dublin,Blackrock,11741392,2018-07-25,1,Featured
sale,Dublin,Clonee,11444720,2018-07-25,1,Standard
sale,Dublin,Sandycove,11633492,2018-07-25,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-07-25,1,Premium
sale,Carlow,Carlow Town,11734158,2018-07-26,1,Standard
sale,Dublin,Malahide,11654329,2018-07-26,1,Featured
sale,Kilkenny,Thomastown,11690281,2018-07-26,1,Premium
sale,Carlow,Carlow Town,11734158,2018-07-27,1,Standard
sale,Dublin,Ballsbridge,11721355,2018-07-27,1,Standard
sale,Dublin,Blackrock,11741392,2018-07-27,1,Standard
sale,Dublin,Glenageary,11693891,2018-07-27,2,Standard
sale,Dublin,Sandycove,11633492,2018-07-27,1,Standard
sale,Dublin,Shankill,11343292,2018-07-27,1,Standard
sale,Dublin,Clonee,11444721,2018-07-28,1,Standard
sale,Dublin,Killiney,11652056,2018-07-28,1,Standard
sale,Dublin,Hollystown,11517122,2018-07-30,1,Premium
sale,Dublin,Howth,11730417,2018-07-31,1,Premium
sale,Dublin,Killiney,11472988,2018-07-31,1,Standard
sale,Dublin,Rathmichael,11478888,2018-07-31,1,Standard
sale,Dublin,Cabinteely,11721364,2018-08-01,1,Standard
sale,Dublin,Howth,11730417,2018-08-01,1,Premium
sale,Dublin,Sandycove,11752298,2018-08-01,1,Standard
sale,Dublin,Hollystown,11517122,2018-08-02,1,Premium
sale,Dublin,Dublin 2,11706342,2018-08-03,1,Standard
sale,Dublin,Rathgar,11721359,2018-08-03,1,Standard
sale,Dublin,Shankill,11771947,2018-08-03,1,Premium
sale,Wicklow,Delgany,11627985,2018-08-03,1,Standard
sale,Dublin,Ballsbridge,11721363,2018-08-04,1,Standard
sale,Dublin,Blackrock,11741392,2018-08-04,1,Standard
sale,Wicklow,Delgany,11627985,2018-08-04,1,Standard
sale,Dublin,Hollystown,11517122,2018-08-05,1,Premium
sale,Dublin,Howth,11730417,2018-08-05,1,Premium
sale,Dublin,Malahide,11483809,2018-08-05,2,Standard
sale,Dublin,Shankill,11771947,2018-08-05,1,Premium
sale,Dublin,Ballsbridge,11721367,2018-08-06,1,Standard
sale,Dublin,Blackrock,11741392,2018-08-06,1,Standard
sale,Dublin,Howth,11730417,2018-08-06,1,Premium
sale,Meath,Clonee,11445101,2018-08-06,1,Standard
sale,Carlow,Carlow Town,11734158,2018-08-07,1,Standard
sale,Dublin,Blackrock,11741392,2018-08-07,1,Standard
sale,Dublin,Killiney,11652056,2018-08-07,1,Standard
sale,Dublin,Blackrock,11699360,2018-08-09,1,Standard
sale,Dublin,Blackrock,11741392,2018-08-09,3,Standard
sale,Dublin,Clonee,11444721,2018-08-09,1,Standard
sale,Dublin,Killiney,11652056,2018-08-09,1,Standard
sale,Dublin,Sandycove,11633492,2018-08-09,1,Standard
sale,Dublin,Shankill,11771947,2018-08-09,1,Premium
sale,Dublin,Ballsbridge,11721355,2018-08-10,1,Standard
sale,Dublin,Ballsbridge,11721363,2018-08-10,2,Standard
sale,Dublin,Killiney,11652056,2018-08-10,1,Standard
sale,Dublin,Ballsbridge,11721367,2018-08-11,1,Standard
sale,Dublin,Hollystown,11517122,2018-08-11,1,Premium
sale,Dublin,Dalkey,11643960,2018-08-12,1,Standard
sale,Dublin,Killiney,11699856,2018-08-12,1,Standard
sale,Dublin,Killiney,11652056,2018-08-12,1,Standard
sale,Dublin,Shankill,11771947,2018-08-13,1,Premium
sale,Kilkenny,Thomastown,11690281,2018-08-13,1,Premium
sale,Wicklow,Brittas Bay,11627994,2018-08-13,1,Standard
sale,Dublin,Malahide,11713242,2018-08-14,1,Standard
sale,Dublin,Malahide,11654329,2018-08-14,1,Featured
sale,Dublin,Rathmines,11845550,2018-08-14,2,Standard
sale,Meath,Slane,11668955,2018-08-14,1,Standard
sale,Dublin,Clonee,11444720,2018-08-15,1,Standard
sale,Dublin,Dalkey,11643960,2018-08-15,1,Standard
sale,Dublin,Malahide,11824885,2018-08-15,1,Premium
sale,Dublin,Rathmines,11845550,2018-08-15,5,Standard
sale,Dublin,Shankill,11343292,2018-08-15,1,Standard
sale,Dublin,Howth,11730417,2018-08-16,2,Standard
sale,Dublin,Malahide,11824885,2018-08-16,5,Premium
sale,Dublin,Rathmines,11845550,2018-08-16,2,Standard
sale,Dublin,Rathmines,11845550,2018-08-17,1,Standard
sale,Dublin,Rathmines,11848978,2018-08-17,3,Standard
sale,Dublin,Shankill,11848979,2018-08-17,1,Standard
sale,Dublin,Ballsbridge,11721355,2018-08-18,1,Standard
sale,Dublin,Malahide,11654329,2018-08-18,1,Featured
sale,Dublin,Rathmines,11848978,2018-08-18,3,Standard
sale,Dublin,Shankill,11771947,2018-08-18,1,Premium
sale,Dublin,Howth,11730417,2018-08-19,2,Standard
sale,Dublin,Sandycove,11752298,2018-08-19,1,Standard
sale,Dublin,Clonee,11414024,2018-08-20,1,Standard
sale,Dublin,Malahide,11483809,2018-08-20,1,Premium
sale,Dublin,Malahide,11824885,2018-08-20,4,Premium
sale,Dublin,Sandycove,11752298,2018-08-20,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-08-20,2,Standard
sale,Wicklow,Delgany,11627985,2018-08-20,1,Standard
sale,Dublin,Clonee,11444720,2018-08-21,1,Standard
sale,Dublin,Dublin 2,11721358,2018-08-21,1,Standard
sale,Dublin,Foxrock,11721365,2018-08-21,1,Standard
sale,Dublin,Rathmines,11845550,2018-08-21,1,Standard
sale,Dublin,Rathmines,11853789,2018-08-21,1,Standard
sale,Dublin,Blackrock,11741392,2018-08-22,1,Standard
sale,Dublin,Hollystown,11517122,2018-08-22,1,Premium
sale,Dublin,Rathmines,11845550,2018-08-22,1,Standard
sale,Dublin,Rathmines,11853789,2018-08-22,1,Standard
sale,Dublin,Shankill,11853790,2018-08-22,1,Standard
sale,Dublin,Shankill,11771947,2018-08-22,4,Premium
sale,Dublin,Ballsbridge,11855496,2018-08-23,1,Standard
sale,Dublin,Cabinteely,11721364,2018-08-23,1,Standard
sale,Dublin,Rathmines,11853789,2018-08-23,1,Standard
sale,Dublin,Malahide,11483809,2018-08-24,1,Premium
sale,Dublin,Rathmines,11853789,2018-08-24,2,Standard
sale,Dublin,Sandycove,11633492,2018-08-24,1,Standard
sale,Dublin,Ballsbridge,11855496,2018-08-25,1,Standard
sale,Dublin,Dalkey,11734159,2018-08-25,1,Standard
sale,Dublin,Killiney,11652056,2018-08-25,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-08-26,1,Standard
sale,Wicklow,Delgany,11627985,2018-08-26,1,Standard
sale,Dublin,Malahide,11483809,2018-08-27,1,Premium
sale,Wicklow,Delgany,11627985,2018-08-27,1,Standard
sale,Dublin,Ballsbridge,11721363,2018-08-28,1,Standard
sale,Meath,Slane,11668955,2018-08-28,1,Standard
sale,Dublin,Clonee,11444721,2018-08-29,1,Standard
sale,Dublin,Dalkey,11734159,2018-08-29,1,Standard
sale,Dublin,Rathmines,11853789,2018-08-29,1,Standard
sale,Wicklow,Delgany,11627985,2018-08-29,1,Standard
sale,Dublin,Ballsbridge,11866257,2018-08-30,1,Standard
sale,Dublin,Foxrock,11866258,2018-08-30,1,Standard
sale,Dublin,Glenageary,11683231,2018-08-30,1,Premium
sale,Dublin,Rathmines,11853789,2018-08-30,1,Standard
sale,Dublin,Rathmines,11845550,2018-08-30,1,Standard
sale,Dublin,Rathmines,11853789,2018-08-31,2,Standard
sale,Dublin,Rathmines,11845550,2018-08-31,2,Standard
sale,Dublin,Ballsbridge,11721363,2018-09-01,1,Standard
sale,Dublin,Rathmines,11853789,2018-09-01,1,Standard
sale,Dublin,Sandycove,11633492,2018-09-01,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-09-01,2,Standard
sale,Dublin,Clonee,11414024,2018-09-02,1,Standard
sale,Dublin,Rathmines,11853789,2018-09-02,1,Standard
sale,Dublin,Ballsbridge,11866257,2018-09-03,1,Standard
sale,Dublin,Malahide,11483809,2018-09-03,1,Premium
sale,Dublin,Malahide,11483809,2018-09-04,1,Premium
sale,Dublin,Rathmines,11853789,2018-09-04,1,Standard
sale,Dublin,Rathmines,11845550,2018-09-05,1,Standard
sale,Kilkenny,Thomastown,11690281,2018-09-05,2,Standard
sale,Dublin,Clonee,11444720,2018-09-06,1,Standard
sale,Dublin,Rathmines,11845550,2018-09-06,1,Standard
sale,Dublin,Rathmines,11876135,2018-09-06,2,Standard
sale,Dublin,Dartry,11877515,2018-09-07,1,Standard
sale,Dublin,Dublin 4,11876134,2018-09-07,1,Standard
sale,Dublin,Killiney,11472988,2018-09-07,1,Featured
sale,Dublin,Malahide,11713242,2018-09-07,2,Premium
sale,Meath,Slane,11668955,2018-09-07,1,Standard
sale,Dublin,Ballsbridge,11855496,2018-09-08,1,Premium
sale,Dublin,Clonee,11444720,2018-09-08,1,Standard
sale,Meath,Clonee,11445097,2018-09-08,1,Standard
sale,Dublin,Dartry,11877515,2018-09-09,1,Standard
sale,Dublin,Dublin 4,11876134,2018-09-09,1,Standard
sale,Dublin,Killiney,11472988,2018-09-09,1,Featured
sale,Dublin,Malahide,11713242,2018-09-09,1,Premium
sale,Dublin,Shankill,11343292,2018-09-09,1,Standard
sale,Wicklow,Delgany,11627985,2018-09-09,1,Standard
sale,Dublin,Dartry,11877515,2018-09-10,1,Standard
sale,Dublin,Killiney,11472988,2018-09-10,1,Featured
sale,Dublin,Malahide,11483809,2018-09-10,1,Premium
sale,Dublin,Shankill,11853790,2018-09-10,1,Standard
sale,Dublin,Ballsbridge,11876137,2018-09-11,1,Standard
sale,Dublin,Ballsbridge,11721367,2018-09-11,1,Standard
sale,Dublin,Dartry,11877515,2018-09-11,2,Standard
sale,Dublin,Malahide,11483809,2018-09-11,1,Premium
sale,Dublin,Glenageary,11683231,2018-09-12,1,Premium
sale,Dublin,Hollystown,11517122,2018-09-12,2,Premium
sale,Dublin,Killiney,11472988,2018-09-12,1,Featured
sale,Wicklow,Brittas Bay,11627994,2018-09-12,1,Standard
sale,Dublin,Hollystown,11517122,2018-09-13,2,Premium
sale,Dublin,Rathmines,11845550,2018-09-13,1,Standard
sale,Meath,Clonee,11445097,2018-09-13,1,Standard
sale,Dublin,Dartry,11877515,2018-09-14,1,Standard
sale,Dublin,Glenageary,11693891,2018-09-14,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-09-14,1,Standard
sale,Dublin,Killiney,11699856,2018-09-15,1,Standard
sale,Dublin,Killiney,11472988,2018-09-15,1,Featured
sale,Dublin,Rathmines,11845550,2018-09-15,1,Standard
sale,Dublin,Dublin 2,11721358,2018-09-16,1,Standard
sale,Dublin,Dublin 4,11876134,2018-09-16,1,Standard
sale,Dublin,Foxrock,11866258,2018-09-16,1,Standard
sale,Dublin,Rathgar,11887435,2018-09-16,1,Standard
sale,Dublin,Blackrock,11741392,2018-09-17,1,Standard
sale,Dublin,Dublin 2,11706342,2018-09-17,1,Standard
sale,Meath,Slane,11668955,2018-09-17,1,Standard
sale,Dublin,Dartry,11877515,2018-09-18,1,Standard
sale,Dublin,Hollystown,11517122,2018-09-18,3,Premium
sale,Dublin,Killiney,11472988,2018-09-18,1,Featured
sale,Dublin,Foxrock,11866258,2018-09-19,1,Standard
sale,Dublin,Foxrock,11478887,2018-09-19,1,Standard
sale,Dublin,Hollystown,11517122,2018-09-19,1,Premium
sale,Dublin,Killiney,11472988,2018-09-19,1,Featured
sale,Dublin,Rathmines,11845550,2018-09-19,1,Standard
sale,Dublin,Temple Bar,11895347,2018-09-19,2,Standard
sale,Dublin,Hollystown,11517122,2018-09-20,1,Premium
sale,Dublin,Rathmines,11845550,2018-09-20,1,Standard
sale,Dublin,Temple Bar,11895347,2018-09-20,1,Standard
sale,Dublin,Ballsbridge,11876137,2018-09-21,1,Standard
sale,Dublin,Rathmines,11845550,2018-09-21,3,Standard
sale,Dublin,Foxrock,11876136,2018-09-22,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-09-22,1,Standard
sale,Dublin,Ballsbridge,11721367,2018-09-23,1,Standard
sale,Dublin,Ballsbridge,11876137,2018-09-23,1,Standard
sale,Dublin,Malahide,11713242,2018-09-23,1,Premium
sale,Dublin,Rathgar,11887435,2018-09-23,1,Standard
sale,Dublin,Hollystown,11517122,2018-09-24,1,Premium
sale,Dublin,Rathgar,11887435,2018-09-24,2,Standard
sale,Dublin,Rathmines,11845550,2018-09-24,1,Standard
sale,Carlow,Carlow Town,11734158,2018-09-25,1,Standard
sale,Dublin,Ballsbridge,11876137,2018-09-25,1,Standard
sale,Meath,Slane,11906686,2018-09-25,1,Standard
sale,Carlow,Carlow Town,11734158,2018-09-26,1,Standard
sale,Dublin,Dalkey,11643960,2018-09-26,1,Standard
sale,Dublin,Hollystown,11517122,2018-09-27,1,Premium
sale,Dublin,Killiney,11699856,2018-09-27,1,Standard
sale,Dublin,Rathmines,11845550,2018-09-27,1,Standard
sale,Dublin,Temple Bar,11895347,2018-09-27,2,Standard
sale,Dublin,Monkstown,11910647,2018-09-28,1,Featured
sale,Dublin,Shankill,11853790,2018-09-28,2,Standard
sale,Dublin,Foxrock,11876136,2018-09-29,1,Standard
sale,Dublin,Monkstown,11910647,2018-09-29,1,Featured
sale,Dublin,Mount Merrion,11911950,2018-09-29,2,Standard
sale,Dublin,Rathmines,11845550,2018-09-29,1,Standard
sale,Dublin,Shankill,11343292,2018-09-29,1,Standard
sale,Meath,Castlejordan,11911949,2018-09-29,6,Standard
sale,Dublin,Foxrock,11478887,2018-09-30,1,Featured
sale,Dublin,Blackrock,11741392,2018-10-01,1,Standard
sale,Dublin,Shankill,11853790,2018-10-01,2,Standard
sale,Meath,Castlejordan,11911949,2018-10-01,1,Standard
sale,Wicklow,Baltinglass,11723354,2018-10-01,1,Standard
sale,Dublin,Foxrock,11866258,2018-10-02,1,Standard
sale,Dublin,Hollystown,11517122,2018-10-02,1,Premium
sale,Dublin,Temple Bar,11895347,2018-10-02,1,Premium
sale,Dublin,Rathgar,11887435,2018-10-03,1,Standard
sale,Dublin,Rathmines,11845550,2018-10-03,1,Standard
sale,Dublin,Temple Bar,11895347,2018-10-03,1,Premium
sale,Dublin,Monkstown,11919104,2018-10-04,3,Standard
sale,Meath,Castlejordan,11911949,2018-10-04,1,Standard
sale,Dublin,Monkstown,11911951,2018-10-05,1,Featured
sale,Dublin,Mount Merrion,11911950,2018-10-05,1,Standard
sale,Dublin,Dalkey,11643960,2018-10-06,1,Standard
sale,Dublin,Hollystown,11517122,2018-10-06,1,Premium
sale,Dublin,Howth,11730417,2018-10-06,1,Standard
sale,Dublin,Monkstown,11911951,2018-10-06,2,Featured
sale,Dublin,Temple Bar,11895347,2018-10-06,1,Premium
sale,Wicklow,Greystones,11919105,2018-10-07,1,Standard
sale,Dublin,Monkstown,11911951,2018-10-08,1,Featured
sale,Dublin,Rathgar,11887435,2018-10-08,3,Standard
sale,Dublin,Rathmines,11845550,2018-10-08,1,Standard
sale,Dublin,Blackrock,11741392,2018-10-10,1,Standard
sale,Dublin,Temple Bar,11895347,2018-10-10,1,Premium
sale,Dublin,Foxrock,11876136,2018-10-11,2,Standard
sale,Dublin,Monkstown,11919104,2018-10-11,1,Standard
sale,Dublin,Rathgar,11887435,2018-10-11,2,Standard
sale,Dublin,Rathmines,11845550,2018-10-11,2,Standard
sale,Wicklow,Baltinglass,11723354,2018-10-11,1,Standard
sale,Dublin,Donnybrook,11929106,2018-10-12,1,Featured
sale,Dublin,Malahide,11483809,2018-10-12,1,Standard
sale,Dublin,Rathmines,11845550,2018-10-12,1,Standard
sale,Dublin,Temple Bar,11895347,2018-10-12,1,Premium
sale,Dublin,Dalkey,11929107,2018-10-13,1,Standard
sale,Dublin,Dublin 2,11721358,2018-10-13,1,Standard
sale,Dublin,Dublin 2,11706342,2018-10-13,1,Standard
sale,Dublin,Monkstown,11919104,2018-10-13,1,Standard
sale,Dublin,Rathgar,11887435,2018-10-13,1,Standard
sale,Dublin,Temple Bar,11895347,2018-10-13,2,Premium
sale,Wicklow,Delgany,11627985,2018-10-13,1,Standard
sale,Dublin,Donnybrook,11929106,2018-10-14,1,Featured
sale,Dublin,Rathmines,11845550,2018-10-14,1,Standard
sale,Dublin,Rathgar,11887435,2018-10-15,1,Standard
sale,Dublin,Temple Bar,11895347,2018-10-15,2,Premium
sale,Dublin,Ballsbridge,11876137,2018-10-16,1,Standard
sale,Dublin,Ballsbridge,11721367,2018-10-16,1,Standard
sale,Dublin,Dalkey,11643960,2018-10-16,1,Standard
sale,Kilkenny,Thomastown,11690281,2018-10-16,1,Standard
sale,Dublin,Monkstown,11911951,2018-10-18,1,Featured
sale,Wicklow,Delgany,11627985,2018-10-18,1,Standard
sale,Dublin,Blackrock,11741392,2018-10-19,2,Standard
sale,Dublin,Malahide,11654329,2018-10-19,1,Standard
sale,Dublin,Malahide,11483809,2018-10-20,1,Standard
sale,Dublin,Dartry,11877515,2018-10-21,1,Standard
sale,Dublin,Cabinteely,11721364,2018-10-22,1,Standard
sale,Dublin,Donnybrook,11929106,2018-10-22,2,Featured
sale,Dublin,Mount Merrion,11911950,2018-10-22,1,Standard
sale,Dublin,Killiney,11472988,2018-10-23,1,Standard
sale,Dublin,Harold's Cross,11927572,2018-10-24,1,Premium
sale,Dublin,Monkstown,11911951,2018-10-24,1,Featured
sale,Dublin,Dublin 2,11721358,2018-10-25,1,Standard
sale,Dublin,Mount Merrion,11911950,2018-10-25,2,Standard
sale,Dublin,Portobello,11938966,2018-10-25,2,Standard
sale,Dublin,Rathgar,11887435,2018-10-25,2,Standard
sale,Dublin,Clonee,11414024,2018-10-26,1,Standard
sale,Dublin,Ballsbridge,11855496,2018-10-27,1,Premium
